Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z, Label
4:10:59,-0.72,-0.27,0.01,-23.59,20.44,-6.93,
4:10:59,-0.75,-0.26,0.04,-25.13,21.21,-16.94,
4:10:59,-0.8,-0.23,0.07,-34.72,17.5,-18.41,
4:10:59,-0.87,-0.16,0.08,-42.07,12.39,-24.08,
4:10:59,-0.94,-0.14,0.08,-49.98,8.82,-27.93,
4:10:59,-1.01,-0.08,0.08,-59.15,5.81,-29.68,
4:10:59,-1.04,-0.06,0.09,-62.51,3.64,-25.9,
4:10:59,-1.06,0.01,0.12,-65.8,6.02,-17.99,
4:10:59,-1.1,0.05,0.18,-64.19,13.86,-10.15,
4:11:14,-0.98,-0.17,-0.09,-49.98,64.4,-11.62,
4:11:14,-1,-0.14,-0.11,-30.17,71.33,-6.09,
4:11:14,-1.01,-0.1,-0.12,-15.05,74.13,-4.62,
4:11:14,-0.97,-0.1,-0.13,5.39,72.73,-8.05,
4:11:14,-0.93,-0.13,-0.12,18.34,70.35,-7.84,
4:11:14,-0.91,-0.18,-0.13,25.34,68.74,-3.5,
4:11:14,-0.9,-0.23,-0.14,35.21,70.91,0.07,
4:11:14,-0.89,-0.3,-0.16,52.5,78.26,0.98,
4:11:14,-0.88,-0.34,-0.17,70.28,91.42,4.69,
4:11:14,-0.94,-0.33,-0.25,81.69,99.68,4.55,
4:11:14,-1.03,-0.25,-0.25,72.38,86.87,-6.86,
4:11:14,-1.01,-0.24,-0.18,43.19,70.35,-14.7,
4:11:14,-0.93,-0.25,-0.15,0.56,60.62,-20.23,
4:11:14,-0.93,-0.26,-0.17,-22.68,50.82,-26.18,
4:11:14,-0.93,-0.28,-0.17,-32.55,38.43,-31.5,
4:11:14,-0.96,-0.29,-0.15,-28.21,29.89,-33.95,
4:11:14,-1,-0.26,-0.14,-16.24,24.78,-35.14,
4:11:14,-1.03,-0.21,-0.14,-3.43,20.79,-32.13,
4:11:14,-1.04,-0.24,-0.28,13.65,16.73,-24.29,
4:11:14,-1.13,-0.39,-0.69,116.97,-38.29,-9.1,
4:11:14,-0.93,-0.05,0.03,156.17,-11.76,-5.6,
4:11:14,-1,0.06,-0.02,115.57,32.13,-14.07,
4:11:14,-1.15,0.17,-0.34,59.08,7,-33.46,
4:11:14,-1.02,-0.02,-0.14,21.35,9.73,-23.87,
4:11:14,-1.01,-0.07,-0.15,11.69,13.44,-12.11,
4:11:14,-1.01,-0.07,-0.14,16.52,14.56,-11.76,
4:11:14,-1.04,-0.09,-0.06,21,20.44,-9.59,
4:11:14,-1.07,-0.1,-0.03,22.89,27.93,-6.16,
4:11:14,-1.11,-0.13,-0.05,24.92,27.93,17.22,
4:11:14,-1.17,-0.14,-0.09,27.86,17.85,1.96,
4:11:14,-1.22,-0.13,-0.13,26.04,-3.5,-1.89,
4:11:14,-1.25,-0.13,-0.17,19.46,-47.32,-5.18,
4:11:14,-1.32,-0.12,-0.21,14.07,-58.59,-7.28,
4:11:14,-1.31,-0.15,-0.19,19.53,-67.76,-3.43,
4:11:14,-1.31,-0.19,-0.16,37.94,-66.71,3.99,
4:11:14,-1.34,-0.25,-0.1,82.88,-61.6,12.95,
4:11:14,-1.4,-0.34,0.01,139.58,-60.27,24.08,
4:11:14,-1.41,-0.41,0.27,167.65,-58.38,44.24,
4:11:14,-1.35,-0.27,0.36,124.53,-78.12,61.74,
4:11:14,-1.22,-0.17,0.29,76.72,-117.53,65.87,
4:11:14,-1.2,-0.24,0.14,38.15,-141.05,72.73,
4:11:14,-1.12,-0.31,-0.04,14.63,-146.3,68.18,
4:11:14,-1.1,-0.42,-0.14,-1.89,-139.86,71.82,
4:11:14,-1.09,-0.47,-0.15,-10.08,-107.8,71.05,
4:11:14,-1.02,-0.49,-0.11,-11.69,-94.43,60.55,
4:11:14,-1.04,-0.53,-0.08,-13.72,-72.59,55.09,
4:11:14,-1.06,-0.58,-0.04,-27.3,-57.33,57.12,
4:11:14,-1.08,-0.6,-0.02,-29.68,-57.75,56.98,
4:11:14,-1.14,-0.51,-0.09,-14.77,-69.09,48.44,
4:11:14,-1.12,-0.48,-0.09,1.96,-80.64,43.54,
4:11:14,-0.92,-0.61,-0.16,28.49,-76.37,62.58,
4:11:14,-0.89,-0.57,-0.12,56.98,-59.43,71.26,
4:11:14,-0.9,-0.46,-0.07,73.57,-31.85,62.23,
4:11:14,-0.95,-0.47,-0.02,80.36,-11.55,52.22,
4:11:14,-1.01,-0.4,0.01,80.15,-2.73,43.54,
4:11:14,-0.97,-0.31,-0.01,70.77,-7.56,42.28,
4:11:14,-0.93,-0.3,-0.04,63.07,-17.43,49.28,
4:11:14,-0.94,-0.25,-0.06,68.74,-27.58,46.06,
4:11:14,-0.98,-0.18,-0.08,57.47,-36.75,40.74,
4:11:14,-0.92,-0.27,-0.11,38.5,-33.04,48.16,
4:11:14,-0.87,-0.2,-0.11,29.82,-16.31,57.19,
4:11:14,-0.91,-0.09,-0.11,4.34,-9.73,56.63,
4:11:14,-0.85,-0.16,-0.06,-24.29,-11.76,56.35,
4:11:14,-0.8,-0.27,-0.04,-45.36,-8.54,58.1,
4:11:14,-0.73,-0.29,-0.04,-63.77,-6.37,54.95,
4:11:14,-0.68,-0.36,-0.05,-69.65,-5.25,47.04,
4:11:14,-0.69,-0.37,-0.03,-59.36,-8.05,43.75,
4:11:14,-0.63,-0.38,0,-52.08,-4.41,41.3,
4:11:14,-0.61,-0.37,-0.02,-40.74,-1.75,33.95,
4:11:14,-0.6,-0.31,0.01,-39.48,0.7,22.75,
4:11:14,-0.62,-0.31,0.02,-43.96,1.75,15.26,
4:11:14,-0.6,-0.31,0.04,-47.11,5.53,8.61,
4:11:14,-0.57,-0.35,0.07,-46.97,12.67,3.5,
4:11:14,-0.57,-0.35,0.06,-43.96,20.65,-3.57,
4:11:14,-0.6,-0.31,0.02,-46.41,22.26,-9.45,
4:11:14,-0.59,-0.28,0.02,-50.26,25.13,-15.26,
4:11:14,-0.6,-0.27,0.04,-55.02,31.43,-19.46,
4:11:14,-0.66,-0.27,0.03,-56,37.59,-24.99,
4:11:14,-0.71,-0.22,0.05,-64.47,45.22,-28.07,
4:11:14,-0.83,-0.23,0.12,-61.32,50.26,-33.32,
4:11:14,-0.95,-0.17,0.18,-56.49,44.73,-36.19,
4:11:14,-1.16,-0.07,0.28,-61.18,28.91,-38.99,
4:11:14,-1.34,0.03,0.33,-69.58,11.62,-38.22,
4:11:14,-1.39,0.14,0.32,-76.16,-0.91,-23.94,
4:11:14,-1.4,0.29,0.31,-101.01,-5.39,-5.67,
4:11:14,-1.46,0.39,0.27,-114.66,-6.16,1.68,
4:11:14,-1.47,0.45,0.13,-115.78,-2.87,6.93,
4:11:14,-1.43,0.32,0.23,-99.47,-6.51,14.7,
4:11:14,-1.3,0.21,0.36,-85.82,-7.35,24.01,
4:11:14,-1.26,0.22,0.37,-85.26,-7.63,0.14,
4:11:14,-1.28,-0.02,0.39,-74.41,-11.55,22.19,
4:11:14,-1.19,-0.15,0.37,-63.35,-10.57,28.35,
4:11:14,-1.1,-0.3,0.26,-53.9,-3.15,30.87,
4:11:14,-1,-0.41,0.04,-38.29,5.95,26.81,
4:11:14,-0.88,-0.45,-0.17,-23.45,10.5,19.46,
4:11:14,-0.85,-0.38,-0.22,-9.59,21.49,3.85,
4:11:14,-0.85,-0.3,-0.21,-24.08,25.69,-5.81,
4:11:14,-0.82,-0.3,-0.24,-31.15,10.15,-7.56,
4:11:14,-0.85,-0.31,-0.24,-35.84,-18.55,-6.51,
4:11:14,-1.06,-0.41,0.01,-82.53,-25.83,-14.14,
4:11:14,-1.38,-0.57,0.34,-160.58,8.68,-28.98,
4:11:14,-2.41,-1.13,1.03,-129.78,-64.96,-45.85,
4:11:14,-1.83,-0.71,0.01,85.54,-69.65,-31.78,
4:11:14,-1.26,0.01,-0.37,131.81,-48.51,-24.5,
4:11:14,-1.03,0.07,-0.5,66.36,-65.52,-6.79,
4:11:14,-0.72,0.13,-0.35,-5.81,-83.65,6.86,
4:11:14,-0.43,0.1,-0.27,-57.26,-78.82,15.68,
4:11:14,-0.32,-0.11,-0.24,-76.93,-56.07,23.94,
4:11:14,-0.7,-0.33,-0.25,-80.99,-34.23,4.13,
4:11:14,-0.89,-0.44,-0.25,-68.32,-21.49,-25.9,
4:11:14,-0.86,-0.46,-0.2,-64.68,-14.98,-42.98,
4:11:14,-0.78,-0.41,-0.17,-71.47,-7.77,-41.51,
4:11:14,-0.83,-0.34,-0.21,-74.13,-7.35,-35.56,
4:11:14,-0.9,-0.28,-0.22,-67.41,-6.58,-30.94,
4:11:14,-0.97,-0.23,-0.23,-56.35,-3.29,-30.24,
4:11:14,-0.99,-0.19,-0.24,-50.54,-0.84,-18.97,
4:11:14,-0.97,-0.21,-0.27,-48.51,3.01,-12.46,
4:11:14,-0.95,-0.26,-0.25,-43.47,15.4,-7.98,
4:11:14,-0.96,-0.24,-0.21,-40.74,33.46,-9.66,
4:11:14,-0.98,-0.21,-0.19,-42.21,50.12,-13.93,
4:11:14,-0.99,-0.21,-0.16,-50.12,61.46,-16.52,
4:11:14,-1.03,-0.23,-0.14,-50.82,64.26,-16.73,
4:11:14,-1.03,-0.2,-0.1,-48.3,62.09,-18.62,
4:11:14,-1.03,-0.13,-0.07,-52.08,56.63,-24.92,
4:11:14,-1.04,-0.1,-0.07,-58.66,45.92,-29.75,
4:11:14,-1.05,-0.09,-0.1,-65.1,29.47,-33.04,
4:11:14,-1.03,-0.1,-0.13,-72.31,8.26,-29.33,
4:11:14,-1,-0.12,-0.11,-83.3,-7.07,-25.69,
4:11:14,-0.96,-0.16,-0.13,-93.1,-10.43,-26.04,
4:11:14,-0.95,-0.2,-0.21,-99.19,-15.96,-26.04,
4:11:14,-0.92,-0.19,-0.27,-112.63,-24.92,-29.47,
4:11:14,-0.85,-0.25,-0.19,-129.08,-14.35,-33.67,
4:11:14,-0.85,-0.34,-0.15,-159.11,5.74,-29.19,
4:11:14,-0.84,-0.36,-0.12,-149.66,26.18,-25.41,
4:11:14,-0.84,-0.34,-0.12,-148.54,41.79,-29.05,
4:11:14,-0.87,-0.35,-0.14,-145.95,44.45,-33.81,
4:11:14,-0.93,-0.35,-0.17,-147,35.07,-33.6,
4:11:14,-0.97,-0.36,-0.13,-150.64,23.03,-31.99,
4:11:14,-0.99,-0.37,-0.08,-146.3,19.6,-30.52,
4:11:14,-0.99,-0.37,-0.06,-132.16,21.77,-30.73,
4:11:14,-1.01,-0.36,-0.1,-107.17,17.15,-30.1,
4:11:14,-1.01,-0.33,-0.12,-82.81,0.84,-27.72,
4:11:14,-0.98,-0.31,-0.12,-64.19,-7.28,-25.13,
4:11:14,-0.96,-0.27,-0.13,-52.36,-10.64,-26.39,
4:11:14,-0.93,-0.24,-0.15,-49.42,-13.79,-26.39,
4:11:14,-0.9,-0.19,-0.14,-57.68,-15.33,-30.8,
4:11:14,-0.92,-0.19,-0.16,-70.91,-17.43,-29.26,
4:11:14,-0.98,-0.16,-0.21,-97.93,-23.31,-26.18,
4:11:14,-0.94,-0.23,-0.19,-104.79,-8.89,-21.63,
4:11:14,-0.97,-0.23,-0.28,-93.45,6.23,-20.93,
4:11:14,-1.01,-0.2,-0.32,-94.5,-5.67,-23.66,
4:11:14,-0.93,-0.23,-0.25,-92.47,-16.03,-24.01,
4:11:14,-0.89,-0.25,-0.22,-93.59,-18.76,-23.66,
4:11:14,-0.91,-0.27,-0.23,-93.73,-19.67,-25.13,
4:11:14,-0.94,-0.26,-0.25,-100.45,-23.66,-27.44,
4:11:14,-0.95,-0.27,-0.25,-107.87,-27.79,-30.1,
4:11:14,-0.94,-0.27,-0.23,-110.88,-26.74,-33.53,
4:11:14,-0.94,-0.28,-0.23,-106.12,-25.34,-35.21,
4:11:14,-0.94,-0.27,-0.24,-101.43,-26.11,-33.88,
4:11:14,-0.95,-0.26,-0.23,-92.75,-27.86,-36.05,
4:11:14,-0.97,-0.28,-0.23,-80.15,-28,-35.7,
4:11:14,-0.99,-0.27,-0.23,-68.74,-27.23,-33.25,
4:11:14,-1.01,-0.24,-0.22,-62.02,-27.02,-34.93,
4:11:14,-1.01,-0.2,-0.23,-59.71,-25.55,-38.64,
4:11:14,-1.01,-0.18,-0.24,-60.69,-26.74,-38.22,
4:11:14,-1,-0.15,-0.22,-65.73,-27.86,-35.14,
4:11:14,-0.98,-0.13,-0.22,-75.32,-25.55,-32.06,
4:11:14,-0.98,-0.14,-0.2,-83.3,-19.81,-28.07,
4:11:14,-0.97,-0.16,-0.18,-88.13,-8.89,-23.94,
4:11:14,-0.97,-0.18,-0.17,-86.87,3.36,-20.86,
4:11:14,-0.97,-0.22,-0.16,-76.37,12.46,-17.43,
4:11:14,-1.01,-0.26,-0.15,-61.04,16.66,-13.79,
4:11:14,-1.09,-0.29,-0.15,-50.05,12.88,-10.36,
4:11:14,-1.17,-0.28,-0.15,-37.38,4.13,-8.75,
4:11:14,-1.25,-0.17,-0.17,-21.56,-10.43,-20.93,
4:11:14,-1.26,-0.12,-0.17,-6.37,-30.24,-35,
4:11:14,-1.22,-0.13,-0.12,6.86,-44.03,-30.45,
4:11:14,-1.21,-0.09,-0.09,15.19,-49.28,-21.49,
4:11:14,-1.23,-0.08,-0.05,24.57,-50.96,-16.94,
4:11:14,-1.27,-0.14,-0.01,32.27,-51.73,-5.6,
4:11:14,-1.34,-0.23,0.01,41.72,-62.79,8.33,
4:11:14,-1.4,-0.24,0.08,41.3,-89.67,9.1,
4:11:14,-1.29,-0.28,0.17,11.2,-111.72,4.97,
4:11:14,-1.12,-0.28,0.19,-36.96,-123.97,7.42,
4:11:14,-1.04,-0.31,0.07,-72.31,-131.95,10.85,
4:11:14,-1.04,-0.32,-0.14,-65.45,-141.68,12.11,
4:11:14,-1.02,-0.29,-0.19,-49.07,-137.62,15.82,
4:11:14,-1.01,-0.28,-0.23,-33.32,-121.94,22.26,
4:11:14,-0.98,-0.25,-0.15,-22.96,-107.73,28.42,
4:11:14,-0.97,-0.3,-0.1,-41.23,-94.15,34.23,
4:11:14,-1.01,-0.35,-0.1,-61.53,-92.75,35.28,
4:11:14,-1.01,-0.34,-0.13,-77.91,-100.17,29.19,
4:11:14,-1,-0.35,-0.18,-86.31,-101.57,27.09,
4:11:14,-1.01,-0.36,-0.23,-79.38,-98,29.19,
4:11:14,-1.01,-0.35,-0.26,-66.71,-92.82,31.5,
4:11:14,-1.03,-0.36,-0.27,-48.51,-81.76,35.14,
4:11:14,-1.04,-0.32,-0.26,-39.9,-69.02,37.73,
4:11:14,-1.04,-0.3,-0.26,-37.03,-59.71,37.38,
4:11:14,-0.99,-0.33,-0.26,-33.53,-52.85,38.99,
4:11:14,-0.97,-0.38,-0.25,-27.72,-45.57,50.82,
4:11:14,-1.01,-0.38,-0.24,-21.84,-43.26,58.52,
4:11:14,-1.01,-0.4,-0.19,-8.47,-36.68,63.63,
4:11:14,-0.98,-0.4,-0.16,29.96,-15.26,65.66,
4:11:14,-0.97,-0.35,-0.15,74.62,-4.06,73.5,
4:11:14,-1,-0.26,-0.16,87.5,-7.14,80.01,
4:11:14,-1,-0.17,-0.11,60.41,-12.95,82.39,
4:11:14,-0.97,-0.07,-0.01,22.96,-4.27,79.1,
4:11:14,-0.95,-0.05,-0.01,-33.67,11.83,72.17,
4:11:14,-0.93,-0.07,-0.08,-84.77,11.62,69.58,
4:11:14,-0.89,-0.11,-0.05,-131.46,2.31,71.26,
4:11:14,-0.89,-0.15,-0.01,-166.53,-17.22,68.46,
4:11:14,-0.85,-0.39,-0.04,-185.64,-38.5,69.72,
4:11:14,-0.76,-0.64,-0.08,-176.47,-43.68,63.63,
4:11:14,-0.69,-0.65,-0.06,-155.19,-32.55,48.72,
4:11:14,-0.72,-0.62,-0.01,-133.56,-27.09,36.68,
4:11:14,-0.73,-0.57,0.01,-116.48,-19.88,34.51,
4:11:14,-0.77,-0.46,0.01,-96.88,-14,28.98,
4:11:14,-0.81,-0.44,0.01,-86.03,-8.89,29.68,
4:11:14,-0.81,-0.39,0.02,-75.04,-3.78,28.56,
4:11:14,-0.81,-0.37,0.02,-70.91,-0.07,27.02,
4:11:14,-0.81,-0.37,0.03,-65.59,1.89,27.93,
4:11:14,-0.78,-0.37,0.04,-57.68,6.51,28.84,
4:11:14,-0.8,-0.34,0.05,-52.64,10.15,28.42,
4:11:14,-0.83,-0.3,0.06,-53.27,10.01,28.63,
4:11:14,-0.86,-0.2,0.09,-54.46,10.5,25.48,
4:11:14,-0.9,-0.15,0.09,-59.64,9.66,22.47,
4:11:14,-0.93,-0.13,0.1,-64.96,7.84,20.44,
4:11:14,-0.95,-0.1,0.08,-70.49,6.79,20.44,
4:11:14,-0.97,-0.07,0.04,-78.61,7.49,17.29,
4:11:14,-0.98,-0.06,0.03,-92.47,7.63,14.49,
4:11:14,-0.98,-0.08,0.01,-111.51,8.19,12.18,
4:11:14,-0.96,-0.09,0,-125.02,10.01,9.45,
4:11:14,-0.97,-0.13,0.02,-129.85,11.27,10.5,
4:11:14,-0.98,-0.15,0.1,-124.25,12.88,12.81,
4:11:14,-1,-0.12,0.19,-112.21,18.48,15.47,
4:11:14,-1.04,-0.03,0.27,-100.87,25.34,15.61,
4:11:14,-1.09,0.02,0.26,-85.61,28.84,18.2,
4:11:14,-1.12,0.06,0.24,-71.75,31.01,20.86,
4:11:14,-1.14,0.07,0.19,-63.14,31.5,22.68,
4:11:14,-1.18,0.05,0.17,-61.53,25.13,21.91,
4:11:14,-1.18,0.01,0.2,-65.59,18.97,20.58,
4:11:14,-1.16,-0.04,0.19,-71.12,12.67,19.46,
4:11:14,-1.08,-0.06,0.07,-69.65,11.48,12.88,
4:11:14,-1.03,-0.1,-0.12,-65.1,16.73,3.5,
4:11:14,-1.03,-0.15,-0.31,-56.42,15.05,-3.43,
4:11:14,-0.99,-0.19,-0.4,-58.38,9.31,-6.93,
4:11:14,-0.92,-0.3,-0.28,-51.03,5.32,-1.54,
4:11:14,-0.92,-0.28,-0.06,-44.24,7.98,-2.31,
4:11:14,-1.07,-0.5,0.17,-44.94,21.35,-5.74,
4:11:14,-1.36,-0.63,0.31,-72.31,35.42,-9.66,
4:11:14,-1.99,-0.91,0.61,-100.45,-40.04,-30.52,
4:11:14,-1.63,-1.13,0.48,0.7,-54.39,-17.43,
4:11:14,-1.26,-0.53,-0.16,104.51,-33.53,-3.15,
4:11:14,-0.99,-0.2,-0.38,141.61,-43.19,7.98,
4:11:14,-0.75,-0.01,-0.32,128.31,-52.15,15.05,
4:11:14,-0.57,-0.05,-0.2,99.68,-44.24,26.88,
4:11:14,-0.57,-0.12,-0.16,72.73,-22.68,26.95,
4:11:14,-0.73,-0.16,-0.21,49.42,-7.63,-4.34,
4:11:14,-0.83,-0.27,-0.26,34.09,-11.83,-34.79,
4:11:14,-0.85,-0.4,-0.25,8.19,-18.62,-41.3,
4:11:14,-0.88,-0.47,-0.23,-18.55,-21.42,-31.29,
4:11:14,-0.9,-0.5,-0.25,-36.89,-18.55,-23.8,
4:11:14,-0.88,-0.53,-0.28,-42.7,-13.65,-19.18,
4:11:14,-0.87,-0.51,-0.29,-35.7,-10.01,-18.76,
4:11:14,-0.81,-0.51,-0.26,-24.29,0.14,-14.28,
4:11:14,-0.77,-0.43,-0.22,-21.07,13.3,-15.4,
4:11:14,-0.79,-0.32,-0.2,-27.86,21.35,-18.55,
4:11:14,-0.78,-0.26,-0.17,-51.24,22.26,-25.34,
4:11:14,-0.78,-0.25,-0.13,-70.14,28.56,-31.15,
4:11:14,-0.82,-0.28,-0.09,-87.08,41.16,-33.74,
4:11:14,-0.86,-0.31,-0.08,-100.03,56.49,-35.14,
4:11:14,-0.89,-0.33,-0.11,-108.29,67.27,-35.63,
4:11:14,-0.9,-0.33,-0.15,-110.88,66.36,-35.07,
4:11:14,-0.91,-0.31,-0.17,-110.11,58.38,-34.16,
4:11:14,-0.95,-0.3,-0.17,-108.64,47.67,-33.04,
4:11:14,-0.99,-0.29,-0.17,-105.98,19.53,-31.43,
4:11:14,-1.04,-0.28,-0.16,-98.98,30.87,-34.09,
4:11:14,-1.05,-0.26,-0.15,-91.91,27.23,-35.7,
4:11:14,-1.06,-0.23,-0.15,-86.03,22.89,-35.91,
4:11:14,-1.05,-0.17,-0.12,-81.9,20.58,-39.34,
4:11:14,-1,-0.14,-0.09,-79.17,23.17,-41.44,
4:11:14,-0.97,-0.14,-0.07,-72.52,28.63,-41.16,
4:11:14,-0.95,-0.15,-0.06,-63.91,36.96,-36.89,
4:11:14,-0.95,-0.16,-0.08,-50.4,42.21,-30.24,
4:11:14,-0.97,-0.16,-0.12,-33.46,40.04,-25.62,
4:11:14,-0.95,-0.2,-0.1,-14.21,36.12,-19.18,
4:11:14,-0.94,-0.22,-0.09,4.48,34.3,-16.17,
4:11:14,-0.94,-0.21,-0.1,16.66,30.87,-16.94,
4:11:14,-0.92,-0.22,-0.1,18.2,25.76,-18.48,
4:11:14,-0.92,-0.22,-0.12,10.85,21.63,-21.7,
4:11:14,-0.92,-0.24,-0.13,-8.68,15.54,-24.43,
4:11:14,-0.92,-0.3,-0.15,-31.08,13.79,-24.99,
4:11:14,-0.92,-0.33,-0.15,-44.59,14.84,-25.69,
4:11:14,-0.92,-0.35,-0.16,-53.27,18.62,-28.21,
4:11:14,-0.94,-0.34,-0.2,-60.83,20.02,-31.78,
4:11:14,-0.97,-0.33,-0.21,-65.59,18.55,-36.54,
4:11:14,-0.97,-0.31,-0.21,-68.04,18.55,-39.83,
4:11:14,-0.96,-0.3,-0.21,-62.51,22.12,-37.8,
4:11:14,-0.96,-0.26,-0.22,-47.53,28,-34.3,
4:11:14,-0.96,-0.22,-0.24,-28.49,32.2,-29.82,
4:11:14,-0.97,-0.17,-0.25,-12.18,31.71,-24.36,
4:11:14,-1,-0.11,-0.24,3.64,28.98,-21.42,
4:11:14,-1.02,-0.06,-0.22,11.13,25.97,-21.21,
4:11:14,-1.03,-0.03,-0.19,14.84,25.83,-20.44,
4:11:14,-1.08,-0.03,-0.17,11.69,29.47,-16.66,
4:11:14,-1.13,-0.04,-0.17,7.84,32.2,-9.59,
4:11:14,-1.13,-0.05,-0.15,6.72,32.76,-9.17,
4:11:14,-1.11,-0.07,-0.15,9.8,25.48,-13.09,
4:11:14,-1.06,-0.1,-0.13,13.23,15.75,-17.71,
4:11:14,-1.04,-0.14,-0.1,10.36,7.07,-16.38,
4:11:14,-1.06,-0.15,-0.08,4.2,3.71,-17.43,
4:11:14,-1.11,-0.16,-0.08,-3.71,0.21,-17.22,
4:11:14,-1.15,-0.15,-0.1,-3.85,-4.97,-18.27,
4:11:14,-1.2,-0.1,-0.11,1.26,-17.36,-16.87,
4:11:14,-1.19,-0.08,-0.08,9.24,-23.52,-17.08,
4:11:14,-1.24,-0.05,-0.08,18.48,-30.03,-13.86,
4:11:14,-1.3,-0.04,-0.07,15.82,-40.04,-8.82,
4:11:14,-1.37,-0.06,-0.05,12.18,-49.77,-4.83,
4:11:14,-1.39,-0.09,0.02,8.33,-59.5,-5.18,
4:11:14,-1.4,-0.17,0.09,11.2,-76.09,-4.34,
4:11:14,-1.36,-0.26,0.14,10.29,-97.86,1.33,
4:11:14,-1.31,-0.28,0.13,-6.02,-121.24,10.71,
4:11:14,-1.23,-0.28,0.1,-38.36,-140.28,20.72,
4:11:14,-1.08,-0.28,-0.02,-73.64,-144.9,29.82,
4:11:14,-0.97,-0.26,-0.17,-94.85,-140.77,30.66,
4:11:14,-0.89,-0.27,-0.29,-100.1,-125.72,32.27,
4:11:14,-0.85,-0.3,-0.37,-96.53,-101.92,43.96,
4:11:14,-0.9,-0.29,-0.46,-83.37,-82.46,47.25,
4:11:14,-0.99,-0.39,-0.49,-63.28,-75.32,49.07,
4:11:14,-0.99,-0.47,-0.37,-35.21,-61.95,48.09,
4:11:14,-1,-0.5,-0.28,-12.88,-45.99,43.05,
4:11:14,-1.02,-0.52,-0.22,0.98,-36.19,40.74,
4:11:14,-1.05,-0.61,-0.23,16.1,-40.18,49.56,
4:11:14,-1.05,-0.62,-0.19,31.99,-50.4,61.39,
4:11:14,-1.02,-0.51,-0.15,53.62,-50.26,55.02,
4:11:14,-0.99,-0.45,-0.13,59.99,-46.97,44.31,
4:11:14,-0.94,-0.4,-0.09,54.32,-40.81,42.35,
4:11:14,-0.98,-0.37,-0.1,31.85,-34.58,42.56,
4:11:14,-1.04,-0.4,-0.09,22.61,-30.52,48.3,
4:11:14,-1.08,-0.33,-0.12,26.11,-32.34,51.8,
4:11:14,-1.09,-0.3,-0.13,39.06,-37.17,54.32,
4:11:14,-1.07,-0.24,-0.13,52.5,-38.85,51.8,
4:11:14,-1,-0.24,-0.12,65.8,-42.21,50.26,
4:11:14,-0.96,-0.28,-0.05,72.73,-41.3,53.97,
4:11:14,-0.88,-0.27,0.07,65.66,-21.91,59.57,
4:11:14,-0.86,-0.3,0.07,41.93,0.14,65.24,
4:11:14,-0.84,-0.27,0.03,10.78,10.01,66.78,
4:11:14,-0.82,-0.28,-0.01,-18.83,9.24,60.13,
4:11:14,-0.82,-0.27,-0.05,-52.36,-3.29,49.77,
4:11:14,-0.78,-0.32,-0.05,-82.53,-20.3,40.18,
4:11:14,-0.71,-0.34,-0.02,-91.49,-14.35,35.91,
4:11:14,-0.75,-0.35,-0.03,-97.79,-10.22,40.18,
4:11:14,-0.8,-0.41,-0.03,-81.9,-11.83,44.52,
4:11:14,-0.84,-0.38,0.01,-59.01,-13.02,41.51,
4:11:14,-0.79,-0.39,0.02,-45.43,-9.17,37.31,
4:11:14,-0.76,-0.4,0.02,-35.35,-2.1,35.91,
4:11:14,-0.78,-0.35,0.03,-32.76,0.84,34.02,
4:11:14,-0.77,-0.3,0.05,-32.2,4.13,31.15,
4:11:14,-0.79,-0.28,0.05,-31.36,7.98,28.14,
4:11:14,-0.81,-0.28,0.07,-23.24,12.25,25.9,
4:11:14,-0.84,-0.23,0.05,-16.66,14.35,21.56,
4:11:14,-0.86,-0.15,0.03,-21.14,13.23,17.08,
4:11:14,-0.87,-0.1,0.03,-33.46,12.39,9.45,
4:11:14,-0.88,-0.1,0.04,-45.01,10.57,2.24,
4:11:14,-0.91,-0.1,0.05,-56.28,6.86,-2.03,
4:11:14,-0.94,-0.08,0.06,-61.88,1.05,-6.65,
4:11:14,-0.96,-0.05,0.06,-69.72,-4.48,-10.71,
4:11:14,-0.97,-0.03,0.06,-78.82,-9.8,-15.12,
4:11:14,-0.96,-0.01,0.07,-85.26,-15.54,-18.41,
4:11:14,-0.97,-0.02,0.1,-87.5,-21,-19.18,
4:11:14,-0.99,-0.03,0.12,-86.8,-24.15,-18.41,
4:11:14,-1.01,-0.04,0.15,-85.54,-25.2,-16.1,
4:11:14,-1.02,-0.03,0.17,-86.59,-22.47,-13.23,
4:11:14,-1.04,-0.04,0.21,-87.29,-15.47,-10.01,
4:11:14,-1.07,-0.05,0.24,-87.64,-9.59,-9.17,
4:11:14,-1.09,-0.07,0.28,-89.18,-4.48,-4.97,
4:11:14,-1.09,-0.05,0.33,-89.67,-1.96,0.14,
4:11:14,-1.09,0,0.36,-88.97,-0.56,4.55,
4:11:14,-1.08,0.06,0.35,-89.18,4.13,7.07,
4:11:14,-1.09,0.08,0.3,-85.61,7.42,7,
4:11:14,-1.1,0.07,0.26,-82.53,6.51,2.73,
4:11:14,-1.07,0.01,0.27,-81.55,10.71,3.08,
4:11:14,-1.06,-0.07,0.28,-82.04,16.59,7.14,
4:11:14,-1.06,-0.15,0.24,-78.4,16.94,9.66,
4:11:14,-1.06,-0.23,0.14,-70.35,15.33,5.95,
4:11:14,-1.04,-0.29,-0.02,-59.36,15.96,0.49,
